11.50		155.02		1904972		609573.63  
11.50		155.30		1908068		611481.69  
11.50		155.58		1911132		613392.81  
11.50		155.82		1914152		615306.94  
11.50		156.07		1917224		617224.19  
11.50		156.32		1920300		619144.50  
11.50		156.58		1923400		621067.88  
11.50		156.85		1926460		622994.31  
11.50		157.08		1929460		624923.75  
11.50		157.32		1932540		626856.31  
11.50		157.60		1935604		628791.94  
11.50		157.86		1938664		630730.63  
11.50		158.08		1941760		632672.38  
11.50		158.32		1944768		634617.13  
11.50		158.57		1947836		636564.94  
11.50		158.82		1950916		638515.88  
11.50		159.07		1953944		640469.81  
11.50		159.29		1957032		642426.88  
11.50		159.55		1960112		644387.00  
11.50		159.79		1963176		646350.19  
11.50		160.04		1966200		648316.38  
11.50		160.27		1969252		650285.63  
11.50		160.52		1972320		652257.94  
11.50		160.78		1975396		654233.31  
11.50		161.02		1978476		656211.81  
11.50		161.26		1981504		658193.31  
11.50		161.50		1984576		660177.88  
11.50		161.76		1987624		662165.50  
11.50		162.00		1990684		664156.19  
11.50		162.22		1993740		666149.94  
11.50		162.46		1996796		668146.75  
11.50		162.74		1999904		670146.63  
11.50		163.01		2003008		672149.63  
11.50		163.25		2006024		674155.63  
11.50		163.48		2009040		676164.69  
11.50		163.74		2012096		678176.81 
